CLUSTER,APOGEE_ID,C_O,sigma_CO,C_FE,O_FE,FE_H,FE_H_ERR,SNR,TEFF,LOGG,VHELIO_AVG,RA,DEC,age_gyr,logage,MG_FE,SI_FE,AL_FE,RV_PROB,FEH_PROB,PM_PROB
ASCC 19,2M05184297-0232364,0.47737364037132723,0.03922893239408205,-0.045026,0.01568791,-0.086303,0.009335957,118.9362,4958.578,4.575785,30.24247,79.67908,-2.54346,0.010471285020627684,7.019999980926514,-0.0458645,0.02010699,0.001022004,0.99,0.94,0.0
ASCC 19,2M05192175-0217193,0.6321123068284706,0.033948600704855135,-0.0009111986,-0.0621331,-0.10603,0.01166993,133.5413,4306.351,4.482876,20.36416,79.840656,-2.288714,0.010471285020627684,7.019999980926514,-0.0639915,-0.054197,-9999.0,0.01,0.99,0.6
ASCC 19,2M05201480-0225456,0.5006341193683429,0.03067103741662044,-0.071043,-0.0309911,-0.068776,0.01086576,132.7447,4566.532,4.514828,27.26167,80.061696,-2.429343,0.010471285020627684,7.019999980926514,-0.0437155,-0.029141,-0.042858,0.7,0.73,0.04
ASCC 19,2M05203842-0033350,0.36817672006226215,0.02541092734834113,-0.04186702,0.131649,-0.26531,0.0134334,125.5134,4471.377,1.992382,26.63596,80.16012,-0.559744,0.010471285020627684,7.019999980926514,0.108031,0.0590536,0.05477598,0.57,0.0,0.81
ASCC 19,2M05204827-0126045,0.4703698154642906,0.05826948864836849,0.13626,0.2033929,-0.085542,0.005976448,314.9399,5588.668,4.152146,30.04916,80.201128,-1.434589,0.010471285020627684,7.019999980926514,0.2151485,0.209343,0.324938,1.0,0.93,-0.0
ASCC 19,2M05211215-0144438,0.22652359450565038,0.14380718033231274,-0.34878,0.0356789,-0.1095,0.006355483,236.6894,6535.217,3.780418,27.27278,80.300643,-1.745506,0.010471285020627684,7.019999980926514,-0.2493815,-0.038356,0.08985,0.7,0.98,0.0
ASCC 19,2M05211688-0227157,0.3662539729846529,0.03350197230128387,-0.070134,0.105656,-0.21907,0.01285939,112.131,4774.79,2.319403,28.93004,80.320343,-2.454366,0.010471285020627684,7.019999980926514,0.08024099,0.05896559,0.08707249,0.96,0.01,0.55
ASCC 19,2M05222181-0216503,0.5119982121351871,0.023782889745742303,-0.065442,-0.0351381,-0.074497,0.01265019,105.103,3857.112,4.574925,19.23382,80.590887,-2.280651,0.010471285020627684,7.019999980926514,-0.0210735,-0.002944,-9999.0,0.0,0.81,0.76
ASCC 19,2M05230434-0204331,0.34806099266131363,0.045021613452689,0.04070601,0.238623,-0.41916,0.01282235,117.1603,4981.484,2.488497,27.64892,80.768085,-2.075883,0.010471285020627684,7.019999980926514,0.08650902,0.1352406,0.042631,0.77,0.0,0.51
ASCC 19,2M05232286-0133286,0.6485683531003139,0.02150980736246758,0.002590299,-0.06979311,-0.097297,0.009013408,167.2934,3857.892,4.552648,19.54795,80.845278,-1.557954,0.010471285020627684,7.019999980926514,-0.007756494,-0.01881,-9999.0,0.0,1.0,2.0
ASCC 19,2M05233430-0157097,0.6052495043332065,0.025103544993567126,0.007900998,-0.0344611,-0.066345,0.01103382,139.8441,3922.704,4.584459,19.55023,80.89292,-1.952712,0.010471285020627684,7.019999980926514,-0.0136245,-0.02424,-9999.0,0.0,0.69,0.94
ASCC 19,2M05234833-0145277,0.356361956348011,0.03207297877331917,-0.05021101,0.13747,-0.54145,0.008340143,177.9043,5029.185,2.425444,29.68115,80.951404,-1.757715,0.010471285020627684,7.019999980926514,0.123937,0.07715762,0.147881,1.0,0.0,0.73
ASCC 19,2M05250746-0236437,0.6846402921308726,0.024132252545332158,0.014124,-0.08176611,-0.117,0.008320619,180.4271,4189.586,4.53352,20.03093,81.281095,-2.612155,0.010471285020627684,7.019999980926514,-0.0721615,-0.04349701,-9999.0,0.0,0.92,0.72
ASCC 19,2M05253530-0300027,0.4461135808100805,0.19547455488593218,-0.062151,0.0279759,-0.054415,0.006254481,147.4396,6314.269,4.081261,26.83113,81.397102,-3.000769,0.010471285020627684,7.019999980926514,-0.0514835,0.01812499,-0.003167003,0.61,0.51,0.0
ASCC 19,2M05255041+0019001,0.6062488685058176,0.0235016882256685,0.0002454966,-0.0428331,-0.13755,0.007743874,205.9513,4452.673,4.43816,27.33157,81.460065,0.316722,0.010471285020627684,7.019999980926514,-0.0671315,-0.03031701,-9999.0,0.71,0.65,0.22
ASCC 19,2M05255665+0014137,0.7473816926264704,0.029166488046537233,-0.006036989,-0.1400071,-0.10361,0.009801173,145.3351,4060.569,4.597573,33.18744,81.486043,0.237154,0.010471285020627684,7.019999980926514,-0.1621815,-0.06494699,-9999.0,0.53,1.0,0.0
ASCC 19,2M05260443-0153012,0.6198329158358996,0.02375280071732112,0.001416191,-0.0512861,-0.12504,0.008811672,175.0688,4233.604,4.559944,20.42832,81.518496,-1.883679,0.010471285020627684,7.019999980926514,-0.1251515,-0.04958701,-9999.0,0.01,0.83,0.8
ASCC 19,2M05261295-0143189,0.6235564134880244,0.19132614113523336,0.005857296,-0.04944611,-0.071659,0.005222254,313.9495,6238.066,4.085698,23.00565,81.553985,-1.721925,0.010471285020627684,7.019999980926514,-0.05399349,0.05768299,0.139938,0.08,0.77,0.64
ASCC 19,2M05264162-0040524,0.585316078771,0.024828947937503787,-0.030655,-0.05847311,-0.074736,0.01167496,101.1834,3824.113,4.539437,31.3275,81.673429,-0.681226,0.010471285020627684,7.019999980926514,-0.0655905,-0.01342401,-9999.0,0.88,0.81,0.87
ASCC 19,2M05264210-0041088,0.6547517433401754,0.039958748915233516,-0.003646791,-0.08015111,-0.33409,0.01689175,108.9243,3797.703,4.358657,31.01981,81.675423,-0.685785,0.010471285020627684,7.019999980926514,-0.1605115,-0.065727,-9999.0,0.92,0.0,0.96
ASCC 19,2M05271535-0136242,0.6771410637623095,0.02476991010467372,0.000694707,-0.0904121,-0.14166,0.009725081,155.9915,3921.086,4.661254,26.44095,81.813999,-1.606734,0.010471285020627684,7.019999980926514,-0.03494149,-0.026254,-9999.0,0.53,0.59,0.0
ASCC 19,2M05273937-0225572,0.34459765239608964,0.016512524695399267,-0.08977103,0.112489,-0.32935,0.00956821,167.6608,4448.734,1.896091,31.06193,81.914071,-2.432559,0.010471285020627684,7.019999980926514,0.07033041,0.06690457,0.131633,0.92,0.0,0.81
ASCC 19,2M05273974+0003530,0.4122858640004941,0.036516610080318146,-0.028487,0.0958869,-0.12064,0.006293237,253.2512,5330.957,4.388459,28.44007,81.915623,0.064723,0.010471285020627684,7.019999980926514,0.007032506,0.04068,0.084504,0.9,0.88,0.0
ASCC 19,2M05274079-0016083,0.6947658038245311,0.28685311452608336,0.039277,-0.06298909,-0.089463,0.007538198,202.4199,6149.878,3.91299,27.94534,81.91998,-0.26899,0.010471285020627684,7.019999980926514,-0.0627945,0.032107,-0.06502099,0.82,0.96,0.09
ASCC 19,2M05275931-0045234,0.5560635838920985,0.033591306932056524,-0.051799,-0.05735111,-0.23547,0.013684,145.8348,4235.781,4.093476,31.29452,81.997126,-0.75651,0.010471285020627684,7.019999980926514,-0.1736115,-0.067397,-9999.0,0.88,0.0,2.0
ASCC 19,2M05282059-0022432,0.49393231966448203,0.022463266089878635,-0.083625,-0.0377201,-0.034621,0.01253119,101.7898,3823.432,4.570858,30.77146,82.085828,-0.378679,0.010471285020627684,7.019999980926514,-0.0263985,-0.016053,-9999.0,0.95,0.26,0.98
ASCC 19,2M05282205-0157371,0.4284838429862466,0.01921051688274451,-0.106167,0.001470894,-0.087533,0.008498828,174.8798,4511.051,4.481757,20.66218,82.091879,-1.960307,0.010471285020627684,7.019999980926514,-0.05128849,0.02678899,-0.003160998,0.01,0.95,0.67
ASCC 19,2M05283011-0209591,0.5596517156404353,0.02243535907198383,-0.009869695,-0.01821519,-0.092885,0.01111626,132.2617,3797.394,4.583511,31.2478,82.125472,-2.16643,0.010471285020627684,7.019999980926514,-0.03468148,0.012654,-9999.0,0.89,0.98,0.61
ASCC 19,2M05284287-0020406,0.3243056048249641,0.017045936181775145,-0.19821,0.03040789,-0.23256,0.01023926,145.6866,4467.708,4.006283,32.339,82.178634,-0.344635,0.010471285020627684,7.019999980926514,-0.0566415,-0.007072017,-9999.0,0.7,0.0,0.65
ASCC 19,2M05285064-0202590,0.4291433177460366,0.022408426787283057,-0.08097399,0.025996,-0.064395,0.007678809,177.9674,4815.434,2.491069,64.58504,82.211007,-2.04973,0.010471285020627684,7.019999980926514,0.018093,0.0208386,0.106446,0.0,0.66,0.51
ASCC 19,2M05290146-0011297,0.5440319984579853,0.026408259719292178,-0.045326,-0.0413781,-0.085167,0.01329749,105.3228,3839.331,4.551905,21.24023,82.256099,-0.19161,0.010471285020627684,7.019999980926514,-0.006196499,-0.002042003,-9999.0,0.02,0.93,0.51
ASCC 19,2M05291271-0010187,0.5567489856390397,0.02874654608204741,-0.037103,-0.04319009,-0.10314,0.01371705,73.17645,3922.676,4.56257,30.09843,82.302961,-0.171881,0.010471285020627684,7.019999980926514,-0.1254315,0.006548002,-9999.0,1.0,1.0,0.79
ASCC 19,2M05301252-0007021,0.6046115613124031,0.02834108206978384,-0.008419007,-0.05032311,-0.069,0.01304194,110.2481,3791.517,4.530226,22.06274,82.552169,-0.117254,0.010471285020627684,7.019999980926514,-0.0322505,0.03545199,-9999.0,0.04,0.73,0.6
ASCC 19,2M05302823-0153309,0.5838558613313001,0.021070687525192536,-0.0110928,-0.0378261,-0.058121,0.009924459,164.0507,3824.943,4.584079,24.24268,82.617655,-1.891927,0.010471285020627684,7.019999980926514,-0.0662085,-0.027757,-9999.0,0.18,0.57,0.56
ASCC 19,2M05305039-0138480,0.5770101256765041,0.03226426346570427,-0.033051,-0.05466209,-0.19951,0.01195333,161.2641,4330.918,4.097726,32.24162,82.709977,-1.646673,0.010471285020627684,7.019999980926514,-0.1385315,0.027382,-9999.0,0.72,0.05,0.93
ASCC 19,2M05305785-0040376,0.6970925449294703,0.04282059799073809,-8.800626e-05,-0.1038061,-0.30747,0.01615065,107.7638,3940.285,4.518264,31.5748,82.741051,-0.677132,0.010471285020627684,7.019999980926514,-0.1685715,-0.055307,-9999.0,0.84,0.0,0.78
ASCC 19,2M05305785-0040376,0.7000070427339016,0.030291819810559388,-0.005499035,-0.1110291,-0.30301,0.01145862,161.293,3923.377,4.5341,31.55219,82.741051,-0.677132,0.010471285020627684,7.019999980926514,-0.1739415,-0.07139704,-9999.0,0.84,0.0,0.78
ASCC 19,2M05305787-0156527,0.523065817214912,0.04833956877561769,0.004452005,0.02546801,-0.18511,0.00849914,218.6787,5121.471,3.847024,32.19532,82.741154,-1.947977,0.010471285020627684,7.019999980926514,-0.007382005,-0.1207794,0.061133,0.73,0.11,0.81
ASCC 19,2M05305969-0210357,0.5943954200788116,0.022305122815011943,-0.043051,-0.07755411,-0.25052,0.008996743,298.1784,4155.237,4.072093,29.14045,82.748749,-2.176603,0.010471285020627684,7.019999980926514,0.0007514954,0.07429215,-9999.0,0.98,0.0,0.58
ASCC 19,2M05311998-0146533,0.6447530903931268,0.023887183968807946,0.002563998,-0.06725709,-0.084904,0.009363268,150.9691,4048.652,4.571488,29.85982,82.833288,-1.781497,0.010471285020627684,7.019999980926514,-0.08771251,-0.04689799,-9999.0,1.0,0.93,0.95
ASCC 19,2M05313117+0002125,0.2800395328120229,0.033876586168387346,-0.12093,0.171423,-0.3073,0.01301906,99.09988,4948.033,2.459454,30.47784,82.879878,0.036826,0.010471285020627684,7.019999980926514,0.075064,0.0697206,0.079615,0.98,0.0,0.83
ASCC 19,2M05314469-0130582,0.5523412194699064,0.10230377152745083,-0.047903,-0.05053811,-0.09535,0.005753735,248.2979,5869.35,4.029391,20.0497,82.936219,-1.516185,0.010471285020627684,7.019999980926514,-0.06604052,0.02413499,-0.019734,0.01,0.99,0.79
ASCC 19,2M05314827-0147591,0.6187165822910806,0.017911471850534297,-0.0009156987,-0.05283511,-0.074103,0.008325611,199.5262,3634.811,4.307508,34.68858,82.951132,-1.799776,0.010471285020627684,7.019999980926514,-0.003718495,0.006479993,-9999.0,0.27,0.8,0.85
ASCC 19,2M05314830-0247493,0.5850746135695858,0.026833006814051878,-0.01764819,-0.0452871,-0.10977,0.01244232,134.0782,3866.361,4.573672,20.90612,82.951273,-2.797039,0.010471285020627684,7.019999980926514,-0.0278745,-0.01756701,-9999.0,0.01,0.97,0.75
ASCC 19,2M05315128-0108567,0.451588677448317,0.10025823861801385,-0.098285,-0.0134557,0.053333,0.004862209,219.385,6081.45,4.154066,31.82759,82.963669,-1.149089,0.010471285020627684,7.019999980926514,-0.08668549,0.025492,-0.006930001,0.8,0.0,0.96
ASCC 19,2M05315295-0112262,0.4674457811116549,0.08234673965720672,-0.088669,-0.0188279,-0.057643,0.005690247,234.4652,5844.458,4.284131,27.96484,82.970632,-1.207281,0.010471285020627684,7.019999980926514,0.01387851,-0.06603,0.058011,0.83,0.56,0.04
ASCC 19,2M05315396-0039016,0.47928114537459326,0.0288270123562802,0.018454,0.077436,-0.1197,0.00847536,183.9311,4827.183,2.914316,38.59996,82.974834,-0.650454,0.010471285020627684,7.019999980926514,0.0579222,0.0151286,0.057822,0.01,0.89,0.7
ASCC 19,2M05315539-0219024,0.2654742144939145,0.019744432669223745,-0.15938,0.15617,-0.17909,0.006697701,259.2173,5151.032,3.693959,33.03178,82.98082,-2.317357,0.010471285020627684,7.019999980926514,0.005936995,-0.1027294,0.11122,0.56,0.15,0.81
ASCC 19,2M05320040-0140110,0.6850581779862457,0.028157612972270055,0.0002200007,-0.09593511,-0.2812,0.0107203,180.2419,3964.403,4.550395,31.18122,83.001683,-1.669735,0.010471285020627684,7.019999980926514,-0.1627515,-0.085237,-9999.0,0.9,0.0,0.94
ASCC 19,2M05320646-0155254,0.2788592432347991,0.013323352090668993,-0.27144,0.0227473,-0.14509,0.008173115,171.5016,4631.963,4.219038,31.32481,83.026943,-1.923743,0.010471285020627684,7.019999980926514,-0.0597515,0.104545,0.02132601,0.88,0.54,0.61
ASCC 19,2M05321496-0158263,0.6150695745518417,0.02249101641854823,-0.0011582,-0.0505101,0.036884,0.01043565,107.8272,3698.302,4.550089,30.85664,83.062361,-1.973996,0.010471285020627684,7.019999980926514,-0.0116855,0.014244,-9999.0,0.94,0.0,0.86
ASCC 19,2M05321787-0031415,0.6269523960062883,0.03682631604498881,-0.003194898,-0.06085712,-0.27625,0.01685043,81.08395,3676.526,4.240852,31.41252,83.074493,-0.528197,0.010471285020627684,7.019999980926514,-0.09994149,0.04414099,-9999.0,0.87,0.0,0.86
ASCC 19,2M05321787-0031415,0.6464448076047352,0.0308450370452263,0.004419997,-0.06653911,-0.23958,0.01367315,111.6878,3672.273,4.324626,31.00324,83.074493,-0.528197,0.010471285020627684,7.019999980926514,-0.1258615,-0.02679101,-9999.0,0.87,0.0,0.86
ASCC 19,2M05322512-0004362,0.5200492261281002,0.026253071282574047,-0.073258,-0.04973011,-0.14491,0.01465395,90.22803,3630.462,4.142312,29.28559,83.104707,-0.076743,0.010471285020627684,7.019999980926514,-0.0287625,0.026673,-9999.0,0.98,0.54,0.83
ASCC 19,2M05322569-0157112,0.7204543193761707,0.02606466719798596,0.002367005,-0.1156671,-0.25016,0.009351337,206.1124,3989.082,4.441357,30.91388,83.107062,-1.953122,0.010471285020627684,7.019999980926514,-0.1388215,-0.071677,-9999.0,0.93,0.0,0.82
ASCC 19,2M05322569-0133118,0.6725462623369395,0.02172987155788093,-0.001113281,-0.0892631,-0.13353,0.008362272,200.9772,3992.183,4.488538,30.61717,83.10707,-1.553284,0.010471285020627684,7.019999980926514,-0.03793348,-0.03281099,-9999.0,0.96,0.71,0.75
ASCC 19,2M05322788-0203283,0.5529978520823438,0.027176524010534716,-0.054561,-0.0577121,-0.099476,0.01031153,118.3699,4364.762,4.403961,31.8008,83.116176,-2.05787,0.010471285020627684,7.019999980926514,-0.1002555,0.0001860037,-9999.0,0.8,1.0,0.67
ASCC 19,2M05322991-0152399,0.6507039490848507,0.021490367861881594,0.006820008,-0.06699109,-0.13105,0.008179922,202.4707,4094.526,4.554556,30.9485,83.124637,-1.877771,0.010471285020627684,7.019999980926514,-0.0919915,-0.038167,-9999.0,0.93,0.75,0.91
ASCC 19,2M05323435-0150463,0.6124354798197041,0.02141744613787926,-0.006107092,-0.05359509,-0.095121,0.008888061,167.7677,4036.662,4.567066,31.23988,83.143147,-1.846214,0.010471285020627684,7.019999980926514,-0.06903049,-0.056926,-9999.0,0.89,0.99,0.83
ASCC 19,2M05323766-0137445,0.546022393589608,0.02334678621831094,-0.03663398,-0.03427209,-0.20087,0.009495044,162.8752,4287.313,4.309573,30.13193,83.156929,-1.629042,0.010471285020627684,7.019999980926514,-0.1204115,0.05417401,-9999.0,0.99,0.04,0.78
ASCC 19,2M05324550-0140344,0.5885560718241114,0.02694282893218282,-0.00188759,-0.03210309,-0.17089,0.009362969,157.4059,4408.544,4.30847,30.39369,83.189603,-1.67623,0.010471285020627684,7.019999980926514,-0.0881615,0.02688901,-9999.0,0.98,0.21,0.81
ASCC 19,2M05324957-0157385,0.32311599001839547,0.014074825810340745,-0.22726,0.002953894,-0.11665,0.007204656,227.1424,4672.043,4.194149,30.8334,83.206563,-1.960697,0.010471285020627684,7.019999980926514,-0.02942149,0.05056699,0.0586,0.94,0.92,-0.54
ASCC 19,2M05330125-0141537,0.2895479166482394,0.016754525490903924,-0.21326,0.0645919,-0.15533,0.008400146,167.2167,4779.159,4.285442,31.1351,83.255228,-1.698272,0.010471285020627684,7.019999980926514,-0.0914415,0.07101149,0.026646,0.91,0.39,1.0
ASCC 19,2M05331253-0135546,0.5306685432329495,0.036290602551031496,0.137113,0.151862,-0.056041,0.008919101,143.8167,4897.847,2.466151,40.01949,83.30223,-1.598517,0.010471285020627684,7.019999980926514,0.121083,0.1277036,-0.03562901,0.0,0.54,0.67
ASCC 19,2M05331305-0203129,0.5760808708797346,0.30268010254328015,-0.018802,-0.03971311,-0.080777,0.007609082,174.098,6281.79,4.194453,32.23231,83.304416,-2.0536,0.010471285020627684,7.019999980926514,-0.0223445,0.05315999,-0.064157,0.72,0.88,0.95
ASCC 19,2M05331353-0226438,0.551605787834891,0.17913183016041387,0.005753001,0.003696531,0.025182,0.005131347,184.0447,6268.957,4.232114,31.18894,83.3064,-2.44552,0.010471285020627684,7.019999980926514,-0.0697985,0.08673299,0.06389599,0.9,0.01,0.68
ASCC 19,2M05332115-0321232,0.3865069854481189,0.02040525997039135,-0.155116,-0.002701003,-0.055351,0.006875256,326.973,4916.532,2.613486,5.680707,83.338151,-3.35646,0.010471285020627684,7.019999980926514,0.014547,0.0133046,0.02853199,0.0,0.53,0.86
ASCC 19,2M05332272-0143421,0.6294750984812478,0.020394555322710544,-0.01038988,-0.06979609,-0.068677,0.008726148,171.4282,3886.639,4.554885,28.76796,83.344693,-1.728388,0.010471285020627684,7.019999980926514,-0.0342335,-0.026837,-9999.0,0.94,0.73,0.04
ASCC 19,2M05332801-0103478,0.8985400604857983,0.1358480861917441,-0.120223,-0.3341881,-0.096119,0.006406023,221.4183,5674.178,3.843727,30.11195,83.366726,-1.063301,0.010471285020627684,7.019999980926514,-0.1509325,-0.192448,0.300445,0.99,0.99,0.28
ASCC 19,2M05332970-0110420,0.6316208204499673,0.029089221786790465,-0.004952997,-0.06583709,-0.17438,0.01243988,116.813,3875.632,4.56426,30.01165,83.373772,-1.178335,0.010471285020627684,7.019999980926514,-0.1631215,-0.03108999,-9999.0,1.0,0.18,0.94
ASCC 19,2M05332970-0110420,0.676066527792883,0.03806069909888573,0.00607799,-0.0843391,-0.24235,0.01500338,117.2436,3909.196,4.561716,29.85264,83.373772,-1.178335,0.010471285020627684,7.019999980926514,-0.1450515,-0.06124701,-9999.0,1.0,0.18,0.94
ASCC 19,2M05332993-0111163,0.6342254634010578,0.02401413683944216,-0.01019977,-0.0728711,-0.13763,0.01013849,158.7424,3901.35,4.514773,31.4458,83.374716,-1.187888,0.010471285020627684,7.019999980926514,-0.1036015,-0.04150701,-9999.0,0.86,0.65,0.64
ASCC 19,2M05333609-0128526,0.6497098402220282,0.02434161429385686,-0.011299,-0.0844461,-0.10923,0.009474497,186.798,4046.323,4.552557,30.28629,83.400402,-1.481281,0.010471285020627684,7.019999980926514,-0.1087315,-0.07589701,-9999.0,0.99,0.98,0.74
ASCC 19,2M05334187-0147407,0.5976651660940895,0.02029411190698324,-0.0150605,-0.0519461,-0.033059,0.009207727,150.9789,3868.799,4.546877,30.80279,83.424489,-1.794653,0.010471285020627684,7.019999980926514,-0.05275449,-0.020669,-9999.0,0.95,0.24,0.76
ASCC 19,2M05334729-0120274,0.5747498206894802,0.02310279437933341,-0.0176276,-0.0375341,-0.098189,0.01084775,138.8793,3881.495,4.552049,30.57303,83.44706,-1.34095,0.010471285020627684,7.019999980926514,-0.0496525,-0.016354,-9999.0,0.97,1.0,0.85
ASCC 19,2M05334918-0115455,0.6143687901021846,0.026355525735638194,-0.002158299,-0.0510151,-0.091662,0.009712851,167.1538,4254.211,4.535873,30.17332,83.45494,-1.262647,0.010471285020627684,7.019999980926514,-0.0554515,-0.08817699,-9999.0,0.99,0.98,0.9
ASCC 19,2M05335149-0145098,1.23679962373196,0.11436495690929892,0.119777,-0.23295,-0.1019,0.006193415,239.2204,5368.759,3.651633,35.82835,83.464582,-1.752742,0.010471285020627684,7.019999980926514,0.05932499,-0.0996124,0.09256099,0.13,1.0,0.75
ASCC 19,2M05335776-0027510,0.482367928020872,0.022820426104423887,-0.08081601,-0.02462209,-0.1245,0.008357615,170.4625,4597.598,4.480001,27.10773,83.490675,-0.46418,0.010471285020627684,7.019999980926514,-0.05535149,0.053667,-0.07351399,0.67,0.84,0.01
ASCC 19,2M05340070-0150083,0.6302632033420642,0.024908975215164334,-0.007307492,-0.0672571,-0.12031,0.01028155,150.2874,3978.174,4.545883,30.23561,83.502922,-1.835661,0.010471285020627684,7.019999980926514,-0.0945215,-0.015216,-9999.0,0.99,0.89,0.84
ASCC 19,2M05340641-0101489,0.6447157716271797,0.025673624961966603,-0.01454315,-0.0843391,-0.093334,0.01032234,136.5864,3987.832,4.505474,31.75531,83.526729,-1.030256,0.010471285020627684,7.019999980926514,-0.0927875,-0.01289301,-9999.0,0.81,0.98,0.9
ASCC 19,2M05340687-0223484,0.6663776988616847,0.18016173422052223,-0.03417499,-0.1183231,-0.10693,0.005855911,235.6968,6094.516,3.983983,29.22804,83.528651,-2.396805,0.010471285020627684,7.019999980926514,-0.1060415,0.03162231,0.04731101,0.98,0.99,0.29
ASCC 19,2M05341194-0120547,0.3232305821870102,0.019597435603624976,-0.19376,0.0362999,-0.084888,0.008399565,145.525,4813.134,4.371478,31.19992,83.54976,-1.34855,0.010471285020627684,7.019999980926514,-0.06991149,0.047216,0.062947,0.9,0.93,0.64
ASCC 19,2M05341283-0120379,0.3763097271496176,0.017137676806915973,-0.16301,0.0010169,-0.13829,0.008621668,157.2538,4513.282,4.37276,31.70175,83.553467,-1.343864,0.010471285020627684,7.019999980926514,-0.0483215,0.02948201,0.05109501,0.82,0.64,0.59
ASCC 19,2M05342044-0130246,0.24213046967142746,0.011920870330840863,-0.18588,0.1696429,-0.32161,0.009557499,178.6871,4479.316,3.724844,30.8261,83.585171,-1.50684,0.010471285020627684,7.019999980926514,-0.07187149,-0.09319699,-9999.0,0.94,0.0,0.96
ASCC 19,2M05342946-0114499,0.3378059886045611,0.015326768062308082,-0.10963,0.101275,-0.28745,0.01027422,151.0395,4313.007,1.674972,27.45129,83.62278,-1.247199,0.010471285020627684,7.019999980926514,0.088972,0.01974058,0.007260978,0.73,0.0,0.74
ASCC 19,2M05343896-0146564,0.6402463738606663,0.021282061936217928,-0.004909307,-0.07168409,-0.19292,0.00907893,245.4332,3834.551,4.26167,29.71199,83.662356,-1.782339,0.010471285020627684,7.019999980926514,-0.0674715,-0.012804,-9999.0,1.0,0.07,0.9
ASCC 19,2M05344283-0027424,0.639569190239681,0.028060713553687163,-0.01598891,-0.0823041,-0.088575,0.009659969,137.7046,4298.565,4.550162,30.5993,83.67848,-0.461798,0.010471285020627684,7.019999980926514,-0.1516815,-0.043947,-9999.0,0.97,0.96,0.16
ASCC 19,2M05344584-0058295,0.9015139148768444,0.3566565785838941,0.03278299,-0.1826171,-0.12851,0.006202012,169.5437,6273.102,4.190687,28.24545,83.69103,-0.974885,0.010471285020627684,7.019999980926514,-0.05470151,0.02869399,0.101915,0.87,0.78,0.0
ASCC 19,2M05344642-0102340,0.6554587165372625,0.08361436318215791,0.077156,0.0001830012,-0.14335,0.00723853,162.4537,5465.273,3.731278,32.23235,83.693438,-1.042791,0.010471285020627684,7.019999980926514,0.02446,-0.1275194,0.151821,0.72,0.56,1.0
ASCC 19,2M05345175-0033042,0.6758019451290072,0.03880072935484141,0.009106003,-0.08114109,-0.084879,0.01293914,64.16804,4244.164,4.559189,30.51252,83.715652,-0.551177,0.010471285020627684,7.019999980926514,-0.1504145,-0.04334999,-9999.0,0.97,0.93,0.81
ASCC 19,2M05345278-0032588,0.5665124184887121,0.027007801135102184,-0.033388,-0.04702509,-0.07799,0.01291738,94.42146,3871.184,4.577343,30.74671,83.719941,-0.549683,0.010471285020627684,7.019999980926514,-0.08740049,-0.002523996,-9999.0,0.95,0.85,0.27
ASCC 19,2M05345278-0032588,0.6495333241442663,0.028080468240780837,0.0007529929,-0.0722761,-0.1075,0.01175312,110.8808,3859.694,4.583244,30.8778,83.719941,-0.549683,0.010471285020627684,7.019999980926514,-0.1079215,-0.03162301,-9999.0,0.95,0.85,0.27
ASCC 19,2M05345650-0205333,0.5903767534309324,0.019912589028235176,-0.005579196,-0.0371361,-0.11006,0.009170955,189.7238,3855.956,4.565835,31.85562,83.735453,-2.092588,0.010471285020627684,7.019999980926514,-0.006624497,-0.03277401,-9999.0,0.79,0.97,0.0
ASCC 19,2M05352231-0153217,0.44178853834452514,0.054157072885019045,-0.20373,-0.1093721,-0.14365,0.006705623,213.5173,5506.924,3.915986,31.91234,83.842968,-1.88938,0.010471285020627684,7.019999980926514,-0.1130315,-0.06211001,0.247122,0.78,0.56,0.02
ASCC 19,2M05352293-0111242,0.2878785817536596,0.016028782858272275,-0.34353,-0.06316701,-0.42842,0.008065059,200.3387,4725.174,3.344466,30.64168,83.845555,-1.190074,0.010471285020627684,7.019999980926514,-0.184087,-0.2440794,0.0006810129,0.96,0.0,0.76
