gaiadr3_source_id,ra,dec,gal_l,gal_b,hab_score,s_CO,s_MgSi,s_FeH,s_MgFe,s_SiFe,C_O,Mg_Si,fe_h,mg_fe,si_fe,al_fe,ca_fe,teff,logg,dist_pc,parallax,rv_comp_1,cct_cluster,cct_distance
6262245974670678272,236.0886688232422,-14.687417030334473,353.3865920644158,30.774513434749824,0.9258625900641176,1.0,0.9506169,0.9600709,0.8667569,0.9906691,0.5220381,1.1473032,0.0856427,0.08021755,0.020539314,0.198499,-0.02749429,5356.238,3.8050096,1034.842163507133,0.966330939407174,-36.39437,UBC_528,1.1096968700928056
6466983694115623808,320.1531982421875,-49.569583892822266,348.9288207561565,-44.171265532572875,0.9258529198350571,1.0,0.99889004,0.99932647,0.77889323,0.83698046,0.25007963,1.038852,-0.011012495,0.10604083,0.089487165,0.107904166,-0.10696732,5603.676,3.959549,611.0699858900246,1.6364737642014902,36.786945,Ruprecht_145,2.1144552352340353
6163619777358074496,205.23321533203125,-36.77338790893555,313.8533505808919,25.046488546808433,0.9258301347674838,1.0,0.92465436,0.9101685,0.89472157,0.9999942,0.50422215,1.1783265,0.13016373,0.07075254,-0.00051313266,0.17346495,-0.004708234,5109.2964,3.8356802,508.4611555117678,1.966718576551825,26.116373,NGC_6152,1.3432248402545794
636410700390892416,137.045166015625,19.90772247314453,208.3633393158408,38.71495130920717,0.9257907068453799,1.0,0.89338654,0.98934644,0.823709,0.99747926,0.55002904,1.2099355,0.04390806,0.093419515,0.010657281,0.16717795,-0.029812051,5218.0474,3.8498645,186.28724573957453,5.3680540287657585,-21.917507,UBC_528,1.3177693663136831
4879755650590135936,72.77991485595703,-28.9915828704834,229.9355268776324,-37.674496610333996,0.9257891269473756,1.0,0.9999301,0.9851711,0.9356832,0.9577296,0.24380647,1.0247294,-0.051857308,0.054694824,0.044085633,-0.13788114,0.049580306,5726.824,3.8814788,945.2971597984791,1.0578684063889312,40.768547,Ruprecht_145,1.8606689609015932
6376622843545130112,313.9561767578125,-68.77063751220703,325.54761034350264,-36.26250291480004,0.9257816383520392,0.9187382,0.93142307,0.9508268,0.8887047,0.9995712,0.711757,1.1707758,0.09526912,0.072866745,0.0043929797,0.1593684,0.058709398,5571.4624,3.8782535,737.8361454668199,1.3553144639821249,17.997953,Alessi_8,2.124372627751419
6320496657596473344,228.80491638183594,-8.111222267150879,352.73591982079836,40.46385496013279,0.9257370465790286,1.0,0.9682128,0.7511065,0.9711862,0.9999882,0.6490454,0.9183286,0.22697449,-0.036272127,0.00072976947,0.08220124,-0.058812752,5597.168,3.9907408,665.3537757103622,1.502959833559754,-3.5526998,UBC_557,1.6926021856415983
5938765290101574016,256.66204833984375,-47.9229736328125,340.01681992980616,-4.310324146359078,0.9256481941175184,1.0,0.9998697,0.9086105,0.91566247,0.9001308,0.4445931,1.0135429,-0.131343,-0.062966935,-0.06880905,0.00591293,0.1706246,5679.423,3.8961127,686.7055439724373,1.45622823170354,-13.771551,UBC_229,1.9709516404930654
4704390520985896576,13.072999954223633,-67.81336212158203,302.80823970748014,-49.31468517984467,0.9256390421708554,1.0,0.9195473,0.93104255,0.75915676,0.9683142,0.4207901,1.1838279,-0.11340652,0.111353554,0.03806495,0.050035685,-0.0051332526,5356.0537,3.8861003,575.2010048132756,1.7385226931664082,42.339394,NGC_2660,1.0245133693833122
5346644983962364288,169.8893280029297,-54.62858200073242,289.8053313820161,5.884541967193525,0.9256227694098275,1.0,0.81786877,0.9786061,0.8619528,0.9749176,0.3314616,0.7663524,-0.062391438,-0.08176164,0.03380986,0.10402021,0.009951437,5636.228,3.9592493,863.7789020406792,1.157703664256557,-20.563858,Bochum_13,1.00651517592614
